Date,High,Low,Open,Close,Volume,Adj Close,upper_boll_band,lower_boll_band,macd,signal,rsi,ma7,ma21,momentum,change,volatility,return
2000-01-03,148.25,143.875,148.25,145.4375,8164300.0,96.85503387451172,,,0.0,0.0,,,,,0.0,,-0.019
2000-01-04,144.0625,139.640625,143.53125,139.75,8089800.0,93.06745147705078,,,-0.4537037037036953,-0.09074074074073907,,,,,-5.6875,4.021669817998489,-0.0263
2000-01-05,141.53125,137.25,139.9375,140.0,12177900.0,93.23389434814452,,,-0.7840561359079743,-0.2294038197741861,,,,,0.25,3.1745226604570966,0.0004
2000-01-06,141.5,137.75,139.625,137.75,6227200.0,91.73548889160156,,,-1.2134313333796172,-0.4262093224952723,,,,142.4375,-2.25,3.24518849006983,-0.0134
2000-01-07,145.75,140.0625,140.3125,145.75,8066500.0,97.0631103515625,,,-0.8978314871436908,-0.5205337554249561,,,,136.75,8.0,3.6582905841762106,0.0388
2000-01-10,146.90625,145.03125,146.25,146.25,5741700.0,97.39613342285156,,,-0.6004489126039232,-0.5365167868607496,,,,137.0,0.5,3.7653643303445765,0.0
2000-01-11,146.09375,143.5,145.8125,144.5,7503700.0,96.23069763183594,,,-0.5002152839747112,-0.5292564862835418,,142.77678571428572,,134.75,-1.75,3.4820933616838845,-0.009
2000-01-12,144.59375,142.875,144.59375,143.0625,6907700.0,95.27338409423828,,,-0.5306565688495652,-0.5295365027967466,,142.4375,,142.75,-1.4375,3.1853300022125683,-0.0106
2000-01-13,145.75,143.28125,144.46875,145.0,5158300.0,96.56369018554688,,,-0.3939008055025113,-0.5024093633378995,,143.1875,,143.25,1.9375,3.0376299363284724,0.0037
2000-01-14,147.46875,145.96875,146.53125,146.96875,7437300.0,97.8747787475586,,,-0.12521579654963944,-0.42697064998024753,,144.18303571428572,,141.5,1.96875,3.115300817381691,0.003
2000-01-18,146.625,145.1875,145.34375,145.8125,6488500.0,97.10478973388672,,,-0.0055171052441096435,-0.34267994103301996,,145.33482142857142,,140.0625,-1.15625,3.0060719462783747,0.0032
2000-01-19,147.0,145.0,145.3125,147.0,6157900.0,97.8956069946289,,,0.18305613843108404,-0.23753272514019916,,145.51339285714286,,142.0,1.1875,3.0016996505014086,0.0116
2000-01-20,146.96875,143.8125,146.96875,144.75,5800100.0,96.39720916748048,,,0.14922541893520247,-0.16018109632511884,,145.29910714285714,,143.96875,-2.25,2.8424521448439517,-0.0151
2000-01-21,145.5,144.0625,145.5,144.4375,6244800.0,96.18907165527344,,,0.09609051996909557,-0.10892677306627598,,145.29017857142858,,142.8125,-0.3125,2.6967664691358166,-0.0073
2000-01-24,145.84375,139.40625,145.65625,140.34375,7896900.0,93.46282958984376,,,-0.2732013868558738,-0.14178169582419556,42.23069590085796,144.90178571428572,,144.0,-4.09375,2.821776301150743,-0.0365
2000-01-25,141.9375,139.0,140.515625,141.9375,9942500.0,94.52420043945312,,,-0.43228249463203383,-0.1998818555857632,45.10487074071493,144.46428571428572,,141.75,1.59375,2.75324134438815,0.0101
2000-01-26,141.546875,140.09375,141.0,140.8125,5158100.0,93.77498626708984,,,-0.6417359836916035,-0.28825268120693126,43.46112726540268,143.58482142857142,,141.4375,-1.125,2.7626222767413857,-0.0013
2000-01-27,142.21875,138.125,141.84375,140.25,10922700.0,93.400390625,,,-0.8433962844227096,-0.399281401850087,42.62470294443002,142.79017857142858,,137.34375,-0.5625,2.7989589343354715,-0.0112
2000-01-28,140.0625,135.53125,139.4375,135.875,11916200.0,90.48681640625,,,-1.340783741868222,-0.5875818698537141,36.70745045415504,141.20089285714286,,138.9375,-4.375,3.3661642915755263,-0.0255
2000-01-31,139.671875,135.0,135.8125,139.5625,10768700.0,92.9425048828125,,,-1.4210356388198875,-0.7542726236469488,43.79030929181401,140.45982142857142,,137.8125,3.6875,3.341932308668305,0.0276
2000-02-01,141.6875,138.53125,139.75,140.9375,8419900.0,93.85824584960938,149.1159913157371,136.2351991604534,-1.3580303086387744,-0.875024160645314,46.20761804228114,139.95982142857142,142.67559523809524,137.25,1.375,3.239342836090957,0.0085
2000-02-02,142.25,140.375,141.28125,141.0625,6205900.0,93.94149780273438,148.8147969883124,136.1197268212114,-1.283219519367094,-0.9566632323896701,46.43315048889154,140.0625,142.4672619047619,132.875,0.125,3.137132738688495,-0.0015
