Date,High,Low,Open,Close,Volume,Adj Close,upper_boll_band,lower_boll_band,macd,signal,rsi,ma7,ma21,momentum,change,volatility,return
2010-06-29,5.0,3.507999897003174,3.799999952316284,4.777999877929688,93831500.0,4.777999877929688,,,0.0,0.0,,,,,0.0,,0.2574
2010-06-30,6.084000110626221,4.659999847412109,5.1579999923706055,4.765999794006348,85935500.0,4.765999794006348,,,-0.0009572716520045432,-0.00019145433040090865,,,,,-0.012000083923340732,0.008485340717001903,-0.076
2010-07-01,5.184000015258789,4.053999900817871,5.0,4.392000198364258,41094000.0,4.392000198364258,,,-0.03153108730918941,-0.00645938092615861,,,,,-0.37399959564208984,0.22190706841305988,-0.1216
2010-07-02,4.619999885559082,3.742000102996826,4.599999904632568,3.839999914169312,25699000.0,3.839999914169312,,,-0.09915981355975134,-0.02499946745287716,,,,1.7779998779296884,-0.5520002841949458,0.44632602254283643,-0.1652
2010-07-06,4.0,3.1659998893737797,4.0,3.2219998836517334,34334500.0,3.2219998836517334,,,-0.20031440421262303,-0.06006245480482634,,,,1.7659997940063477,-0.6180000305175786,0.6751446678106762,-0.1945
2010-07-07,3.325999975204468,2.996000051498413,3.2799999713897705,3.1600000858306885,34608500.0,3.1600000858306885,,,-0.2822296439609939,-0.10449589263605985,,,,1.3920001983642578,-0.06199979782104492,0.7341793034542513,-0.0366
2010-07-08,3.503999948501587,3.114000082015991,3.2279999256134038,3.492000102996826,38557000.0,3.492000102996826,,,-0.31670762650887596,-0.1469382394106231,,3.949999979564122,,0.839999914169312,0.3320000171661377,0.68969289580044,0.0818
2010-07-09,3.5799999237060547,3.309999942779541,3.5160000324249268,3.4800000190734863,20253000.0,3.4800000190734863,,,-0.34106835882934705,-0.1857642632943679,,3.76457142829895,,0.2219998836517334,-0.012000083923339844,0.6500781736364452,-0.0102
2010-07-12,3.614000082015991,3.400000095367432,3.5899999141693115,3.4100000858306885,11012500.0,3.4100000858306885,,,-0.3618516240248191,-0.22098173544045813,,3.570857184273856,,0.16000008583068848,-0.06999993324279785,0.6198745466189272,-0.0501
2010-07-13,3.7279999256134033,3.380000114440918,3.4779999256134038,3.628000020980835,13400500.0,3.628000020980835,,,-0.3566208355588687,-0.24810955546414026,,3.46171430179051,,0.49200010299682617,0.21799993515014648,0.5795639882942567,0.0431
2010-07-14,4.03000020980835,3.552000045776367,3.588000059127808,3.9679999351501465,20976000.0,3.9679999351501465,,,-0.32133608408561276,-0.2627548611884348,,3.4800000190734863,,0.48000001907348633,0.3399999141693115,0.547395546908853,0.1059
2010-07-15,4.300000190734863,3.799999952316284,3.98799991607666,3.9779999256134033,18699000.0,3.9779999256134033,,,-0.2892316660672116,-0.26805022216419017,,3.5880000250680104,,0.4100000858306885,0.009999990463256836,0.5191878659060862,-0.0025
2010-07-16,4.260000228881836,4.010000228881836,4.139999866485596,4.127999782562256,13106500.0,4.127999782562256,,,-0.24881674409029708,-0.2642035265494116,,3.726285696029663,,0.628000020980835,0.14999985694885254,0.5011648355709439,-0.0029
2010-07-19,4.449999809265137,4.184000015258789,4.27400016784668,4.381999969482422,12432500.0,4.381999969482422,,,-0.19405498980603042,-0.2501738192007354,,3.853428534099034,,0.9679999351501465,0.254000186920166,0.5035832623200898,0.0253
2010-07-20,4.369999885559082,4.010000228881836,4.369999885559082,4.059999942779541,9126500.0,4.059999942779541,,,-0.17462564040512785,-0.2350641834416139,39.20625387896162,3.9362856660570418,,0.9779999256134033,-0.32200002670288086,0.4817789936175547,-0.0709
2010-07-21,4.179999828338623,3.900000095367432,4.131999969482422,4.044000148773193,6262500.0,4.044000148773193,,,-0.1586895167165503,-0.2197892500966012,39.004190258426746,4.026857103620257,,1.1279997825622559,-0.015999794006347656,0.46126358125105693,-0.0213
2010-07-22,4.25,4.073999881744385,4.099999904632568,4.199999809265137,4789000.0,4.199999809265137,,,-0.13195110482196437,-0.20222162104167385,42.13558826045937,4.108571359089443,,1.3819999694824219,0.15599966049194336,0.4482045396365982,0.0244
2010-07-23,4.311999797821045,4.211999893188477,4.23799991607666,4.257999897003174,3268000.0,4.257999897003174,,,-0.10487170269386148,-0.18275163737211136,43.30106300377927,4.149999925068447,,1.059999942779541,0.05800008773803711,0.4383036909114129,0.0047
2010-07-26,4.300000190734863,4.059999942779541,4.300000190734863,4.190000057220459,4611000.0,4.190000057220459,,,-0.08788501642010793,-0.16377831318171068,42.227203252710346,4.180285658155169,,1.0440001487731934,-0.06799983978271484,0.4248942872255234,-0.0256
2010-07-27,4.236000061035156,4.052000045776367,4.182000160217285,4.110000133514404,3098500.0,4.110000133514404,,,-0.07995658073009881,-0.1470139666913883,40.94081559696402,4.177714279719761,,1.1999998092651367,-0.07999992370605469,0.40956030382066466,-0.0172
2010-07-28,4.179999828338623,4.102000236511231,4.110000133514404,4.144000053405762,2336000.0,4.144000053405762,4.880764849079374,3.083997021168603,-0.07012141293912766,-0.13163545594093617,41.75294737426164,4.14371429170881,3.9823809351239885,1.2579998970031738,0.03399991989135742,0.39596711769690535,0.0083
