Date,High,Low,Open,Close,Volume,Adj Close,upper_boll_band,lower_boll_band,macd,signal,rsi,ma7,ma21,momentum,change,volatility,return
2000-01-03,42.9375,41.28125,42.9375,41.8125,4387600.0,18.46245574951172,,,0.0,0.0,,,,,0.0,,-0.0262
2000-01-04,42.0625,41.25,41.46875,41.8125,3702400.0,18.46245574951172,,,0.0,0.0,,,,,0.0,0.0,0.0083
2000-01-05,43.28125,41.53125,41.53125,42.5625,5567600.0,18.79362297058105,,,0.059829059829056064,0.011965811965811214,,,,,0.75,0.4379793182344956,0.0248
2000-01-06,44.59375,42.65625,42.65625,44.375,4353400.0,19.593923568725582,,,0.2506087612925185,0.05969440183115268,,,,38.8125,1.8125,1.2287430546255853,0.0403
2000-01-07,45.4375,44.5,45.0,45.15625,4487400.0,19.938892364501957,,,0.45954603439019337,0.13966472834296084,,,,38.8125,0.78125,1.5515785925516095,0.0035
2000-01-10,45.03125,43.84375,45.03125,43.9375,2104800.0,19.40074920654297,,,0.520784114060568,0.21588860548648228,,,,39.5625,-1.21875,1.40404182773703,-0.0243
2000-01-11,44.4375,43.46875,43.9375,43.53125,2791200.0,19.221370697021484,,,0.5304203974027573,0.2787949638697373,,43.3125,,41.375,-0.40625,1.2680621383600672,-0.0092
2000-01-12,43.8125,42.9375,43.53125,43.375,2992600.0,19.152374267578125,,,0.5194611276861991,0.3269281966330297,,43.535714285714285,,42.15625,-0.15625,1.1597577162824648,-0.0036
2000-01-13,44.625,43.0625,43.25,43.78125,3253400.0,19.331769943237305,,,0.5373624277352036,0.36901504285346454,,43.816964285714285,,40.9375,0.40625,1.0809287847416063,0.0123
2000-01-14,43.71875,42.78125,42.90625,43.5,3673000.0,19.20757102966309,,,0.5228279770301896,0.3997776296888096,,43.950892857142854,,40.53125,-0.28125,1.0067694504906404,0.0138
2000-01-18,44.75,43.46875,43.75,44.65625,4317400.0,19.718114852905277,,,0.5977189005287613,0.4393658838568,,43.99107142857143,,40.375,1.15625,1.0255793221409448,0.0207
2000-01-19,44.5,43.875,44.5,43.96875,5027000.0,19.414554595947266,,,0.5947392092466899,0.470440548934778,,43.82142857142857,,40.78125,-0.6875,0.9735386272056984,-0.0119
2000-01-20,44.09375,43.40625,44.09375,43.75,3419800.0,19.31796264648437,,,0.5681768960285822,0.4899878183535389,,43.794642857142854,,40.5,-0.21875,0.9211901861647414,-0.0078
2000-01-21,44.9375,43.90625,43.9375,44.28125,3947800.0,19.55253791809082,,,0.583269933865914,0.508644241456014,,43.901785714285715,,41.65625,0.53125,0.8955514160837443,0.0078
2000-01-24,45.1875,43.96875,44.75,44.40625,3536600.0,19.60773277282715,,,0.5984195226687703,0.5265992976985653,65.2014652014652,44.049107142857146,,40.96875,0.125,0.8775452080277135,-0.0077
2000-01-25,45.25,43.8125,44.40625,44.28125,3854600.0,19.55253791809082,,,0.5934977529539864,0.5399789887496496,64.18862690707351,44.120535714285715,,40.75,-0.125,0.850372344651675,-0.0028
